id;org_nom;org_adresse;code_postal;commune;url;niveau_enfant;titre;activite;public;type_ressource;thematiques;handicap_adapt;duree_txt;perennite;rattachement;thematique_autre;autre_precise;geo;lat;lon;code_postal_num;duree_min;description;long_duration;is_for_kids;is_accessible;date
586;Archives départementales - Aude;Archives départementales de l'Aude;11855;Carcassonne  9;https://archivesdepartementales.aude.fr/mission-carcas;107|Primaire|Collège|Lycée;Mission Carcas;Jeux;Parents / Éducateurs;JEUX;ARCHIVES;AUDIODESCRIPTION (AD)|JEU UTILISANT DU HTML|NAVIGATION AU CLAVIER|FACILE À LIRE ET À COMPRENDRE (FALC);Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;Rubrique lancée pendant le confinement, mission Carcas vient enrichir les ressources pédagogiques des Archives départementales de l'Aude.;;;;11855;60;"Un jeu conçu spécialement pour les enfants et les parents. Ce jeu interactif et numérique, manuel et créatif est un jeu d'enquête : ""au VIIIe siècle, les Sarrasins occupent encore l’Aude. Depuis 725, ils se sont installés à Carcassonne. Charlemagne, nouveau roi des Francs, décide de reconquérir ces territoires ennemis. Cependant…""";false;true;true;2022-08-25
777;Domaine national de Chambord;Château;41250;Chambord;https://www.chambord.org/fr/communication-presse/les-projets-numeriques/institut-culturel-de-google/;;Expositions virtuelles;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHITECTURE ET PATRIMOINE;;Le temps d’un vrai déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;47.615601,1.517827;47.615601;1.517827;41250;60;Les internautes du monde entier peuvent appréhender la beauté du Domaine national de Chambord, inscrit au patrimoine mondial de l’Unesco depuis 1981, explorer les 80 pièces du château ouvertes à la visite et admirer un florilège d’objets d’art issus des collections de Chambord.;false;false;false;2022-05-27
812;Festival Etonnants Voyageurs;24, avenue des Français-Libres;35000;Rennes;https://www.etonnants-voyageurs.com/;;Vidéos de l'édition 2019;Approfondir ses connaissances;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;CINÉMA|LITTÉRATURE|SCIENCES HUMAINES|LANGUES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;48.105374,-1.667482;48.105374;-1.667482;35000;120;Cafés littéraires, débats, le festival en images : toutes les vidéos de l'édition 2019 depuis chez vous.;false;false;false;2024-04-08
828;Fonds régional d'art contemporain - Normandie;3 place des martyrs de la Résistance;76300;Sotteville-lès-Rouen;https://soundcloud.com/user-33653964/jonathan-monk-senza-titulo-iii;;"Audio description de l'oeuvre de Jonathan Monk ""Senza Titolo III""";Audios;Tous publics;AUDIO|RADIO|PODCASTS;ARTS VISUELS;AUDIODESCRIPTION (AD);Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;49.419527,1.078233;49.419527;1.078233;76300;10;Audio description de l'oeuvre de Jonathan Monk « Senza Titolo III » (2012). Cet enregistrement a été réalisé pour l’élaboration d’un dossier « DESCRIP’TION ». Il s’agit d’un outil de médiation créé par le Frac Normandie Rouen pour le public déficient visuel et dédié à la découverte d’œuvres de sa collection. Chaque dossier comprend à la fois des pistes audio, des dessins thermogonflés et ou contrastés ainsi que des éléments tactiles.;false;false;true;2022-12-19
882;La Criée centre d'art contemporain;Place Honoré Commeurec;35000;Rennes;https://www.la-criee.org/fr/eric-giraudet-de-boudemange/;;2 oeuvres à jouer sur ordinateur;Jeux;Tous publics;JEUX;ARTS NUMÉRIQUES|ARTS DÉCORATIFS|DESIGN|MÉTIERS D’ART;;Le temps d’un vrai déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;48.108331,-1.679641;48.108331;-1.679641;35000;60;La Criée centre d'art contemporain vous invite à découvrir deux œuvres à jouer sur ordinateur, à la croisée de l'art contemporain, de la pop culture et de l'univers médiéval  : Yvain! et Le Graal en Doom-like, créées par l'artiste plasticien Eric Giraudet de Boudemange avec le créateur de jeux vidéos Thomas Rougeron et des collégiens rennais.;false;false;false;2025-05-11
956;Mucem (Musée des civilisations de l'Europe et de la Méditerranée);1 Espl. J4;13002;Marseille;https://www.mucem.org/le-mucem-en-visite-virtuelle;;Le Mucem en visite virtuelle;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;MUSÉES;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;;;;13002;10;Parcourez les trois sites du Mucem (le bâtiment J4, le fort Saint-Jean et le Centre de conservation et de ressources) en museum view, et découvrez six expositions présentant les objets phares de nos collections, pour un grand tour du musée 100 % connecté.;false;false;false;2022-09-22
1004;Musée de la Toile de Jouy;54 Rue Charles de Gaulle;78350;Jouy-en-Josas;https://www.museedelatoiledejouy.fr/lapplication-numerique/;;La Manufacture Virtuelle d’Oberkampf;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;ARTS VISUELS|MUSÉES;;Le temps d’un vrai déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;48.768968,2.153506;48.768968;2.153506;78350;60;Le Musée de la Toile de Jouy chez vous ! Découvrez la vie et l’œuvre du créateur des célèbres Toiles de Jouy : Christophe-Philippe Oberkampf, une visite interactive vous permettant de visualiser dans le Jouy d’aujourd’hui, avec des images reconstituées à 360°, le site de la Manufacture telle qu’elle était au XVIII è siècle;false;false;false;2024-11-10
1100;Opéra de Paris;Place de l'Opéra;75009;Paris;https://www.operadeparis.fr/magazine/medias;;Octave Media;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ|AUDIO|RADIO|PODCASTS;MUSIQUE|CONCERTS ET OPÉRAS|THÉÂTRE|SPECTACLES;;Le temps d’une soirée;Accès permanent;Ministère de la Culture ou opérateur national;;;48.870932,2.332168;48.870932;2.332168;75009;120;L'Opéra national de Paris propose avec son magazine Octave des dossiers sur les spectacles, de nombreuses vidéos sur les coulisses de l'Opéra, des extraits de ballets et d'opéras ainsi que des podcasts.;false;false;false;2025-04-02
1152;Région Nouvelle-Aquitaine;14, Rue François de Sourdis;33077;Bordeaux;https://geoculture.fr/focus;;GéoCulture, le Limousin vu par les artistes;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES|EXPOSITIONS VIRTUELLES;ARCHITECTURE ET PATRIMOINE|MONUMENTS HISTORIQUES;TRANSCRIPTION TEXTUELLE|NAVIGATION AU CLAVIER;Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;;44.836539,-0.589206;44.836539;-0.589206;33077;60;Collection d’œuvres qui représentent, évoquent le Limousin ou sont liées à son histoire et ses industries. GéoCulture présente plus de 1600 œuvres (arts plastiques, littérature, culture occitane, cinéma, musique, architecture...) ou réalisations emblématiques ou marquantes des savoir-faire régionaux (porcelaine, tapisserie, émail...).;false;false;true;2022-10-29
1164;Réunion des musées nationaux - Grand Palais (Rmn-GP);254-256 rue de Bercy;75012;Paris;https://www.grandpalais.fr/fr/article/les-mooc-du-grand-palais;;Les MOOC du Grand Palais;Approfondir ses connaissances;Parents / Éducateurs;RESSOURCES PÉDAGOGIQUES;PEINTURE|PHOTOGRAPHIE|SCULPTURE;SOUS-TITRAGE;Le temps d’un week-end;Accès permanent;Ministère de la Culture ou opérateur national;;;48.847759,2.368258;48.847759;2.368258;75012;2880;Découvrez nos 5 Mooc (Massive Open Online Courses) en accès libre et gratuit pour parfaire vos connaissances en histoire de l'art, de l'impressionnisme à la photo, en passant par Picasso ! Gratuits et consultables 24h/24 et 7j/7 !;true;false;true;2025-08-12
1213;Videomuseum;6 rue Beaubourg;75004;Paris;https://www.videomuseum.fr/fr;;Videomuseum;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHITECTURE ET PATRIMOINE|HISTOIRE|MUSÉES|PEINTURE|SCULPTURE;;Le temps d’un vrai déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;48.860673,2.353334;48.860673;2.353334;75004;60;Près de 400 000 oeuvres et tout un réseau de musées et d’organismes gérant des collections d’art moderne et contemporain qui se sont regroupés pour développer, en commun, des méthodes et des outils utilisant les nouvelles technologies de traitement de l’information.;false;false;false;2023-01-19
1231;Le Séchoir;28 Rue Adrien Lagourgue;97436;Piton Saint-Leu, La Réunion;http://www.lesechoir.com/videos/;;Le Séchoir en vidéo !;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;THÉÂTRE|SPECTACLES;;Le temps d’une soirée;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;-21.217586,55.310449;-21.217586;55.310449;97436;120;"Coups de cœur, teaser, livre, le Séchoir en vidéo; retrouvez les meilleurs moments des programmations passées&nbsp;";false;false;false;2022-02-04
1313;Château de Fontainebleau;Place du général de Gaulle;77300;Fontainebleau;http://www.chateau-fontainebleau-education.fr/guide/;;Les clés du château de Fontainebleau;Approfondir ses connaissances;Parents / Éducateurs;RESSOURCES PÉDAGOGIQUES;ARCHITECTURE ET PATRIMOINE|HISTOIRE|MONUMENTS HISTORIQUES;;Le temps d’un week-end;Accès permanent;Ministère de la Culture ou opérateur national;;;48.402964,2.696729;48.402964;2.696729;77300;2880;"Découvrez ""Les clés du château"", un guide pédagogique dédié au public scolaire. Ce site propose quatre parcours, de la Renaissance à Napoléon Ier, en passant par la monarchie absolue pour découvrir les salles et les jardins du château à travers son histoire. Des notices historiques, des photographies et des plans permettent d'apprendre l'histoire de France de manière ludique.";true;false;false;2025-06-08
1325;Musée de la Résistance et de la Déportation de l'Isère;Rue Hebert;38000;Grenoble;https://musees.isere.fr/page/musee-de-la-resistance-et-de-la-deportation-de-lisere-fermeture-exceptionnelle-expositions#00a_Entrez_!;;Les webdocs;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;AUDIOVISUEL|HISTOIRE|MUSÉES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;45.190039,5.735227;45.190039;5.735227;38000;120;"Le musée de la Résistance et de la Déportation de l'Isère propose de découvrir deux de ses expositions de photographies à travers 2 webdocumentaires : un camp pour les tsiganes : Saliers 1942-1944 (photographies Mathieu Pernot,) ; ausencias / Absences. L'Argentin et le Brésil sous les dictatures (photographies Gustavo Germano)";false;false;false;2024-10-23
1554;Accès Culture;16 rue Beautreillis;75004;paris;https://accesculture.org/le-theatre-chez-soi-public-sourd-et-malentendant/;;Le théâtre chez soi;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;THÉÂTRE|SPECTACLES;LANGUE DES SIGNES FRANÇAISE (LSF);Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme privé;;;48.85318,2.363983;48.85318;2.363983;75004;10;Nous vous proposons de découvrir ou de redécouvrir des pièces de théâtre en surtitrage adapté, comme Les Rustres ou La Dama Boba ou celle qu’on trouvait idiote, et de profiter d’un extrait de Don Pasquale, le premier opéra traduit en LSF, produit durant la saison 2018-2019. Vous pourrez également accéder à des interviews d’artistes sur leurs ressentis concernant les dispositifs d’accessibilité mis en place sur leurs spectacles. Un bon moyen de profiter à distance de quelques moments d’évasion.;false;false;true;2024-12-06
1693;L'Office Artistique de la Région Nouvelle-Aquitaine;Parvis Corto Maltese  - Quai de Paludate;33000;Bordeaux;https://www.youtube.com/channel/UCiHz0ukj5VJAOtkwfbjElvQ;;Captations en livestream de spectacles vivants en résidence à la MECA - Bordeaux;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARTS DU CIRQUE|ARTS DE LA RUE|DANSE|MUSIQUE|CONCERTS ET OPÉRAS|THÉÂTRE|SPECTACLES;SOUS-TITRAGE (ST);Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;44.828107,-0.551026;44.828107;-0.551026;33000;120;L'OARA propose des captations vidéo de spectacles ainsi que des formats courts ACTION / CRÉATION pour présenter les résidences des compagnies.;false;false;true;2024-12-11
1820;Angers Nantes Opéra;3, rue Louis de Romain;49100;Angers;https://www.youtube.com/playlist?list=PLGM5vfRL4hqihQD7dvWyHcGRE8Ot-pb5X;;websérie Iphigénie à l'Opéra : on vous dit tout;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;MUSIQUE|CONCERTS ET OPÉRAS;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;47.470691,-0.55283;47.470691;-0.55283;49100;10;Découvrez notre websérie Iphigénie à l'Opéra : on vous dit tout, 15 courts épisodes pour plonger dans les coulisses d'Angers Nantes Opéra !;false;false;false;2022-02-15
1924;Archives Nice Côte d'Azur;9 avenue de Fabron;06200;Nice;https://archives.nicecotedazur.org/dossier_pedagogique/;;Dossiers pédagogiques;Approfondir ses connaissances;Parents / Éducateurs;RESSOURCES PÉDAGOGIQUES;ARCHIVES;;Le temps d’un week-end;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;43.687892,7.236657;43.687892;7.236657;6200;2880;"3&nbsp;dossiers pédagogiques à l’intention des enseignants : Epidémies et maladies contagieuses à Nice du Moyen-âge à nos jours, Correspondances de Poilus, La révolution des transports à Nice.&nbsp;";true;false;false;2023-02-22
1967;Opéra de Lyon;Place de la Comédie;68989;Lyon;https://www.sondekla.com/user/event/groups/192/event/replay;;L'École du spectateur | Toutes les conférences en replay;Approfondir ses connaissances;Tous publics;AUDIO|RADIO|PODCASTS;MUSIQUE|CONCERTS ET OPÉRAS;;Le temps d’une soirée;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;45.767723,4.836011;45.767723;4.836011;68989;120;"Entrez à l'École du spectateur et plongez au cœur des œuvres de l'Opéra de Lyon !
En véritable pédagogue, Xavier Rockenstrocly, professeur de Lettres à l'Université Catholique de Lyon, présente les opéras à travers leurs histoires, leurs auteurs...
Il réserve également quelques surprises pour illustrer son propos : musique, témoignages, vidéos...

&nbsp;";false;false;false;2022-09-15
2030;Archives départementales de la Vendée;14 rue Haxo;85000;La Roche-sur-Yon;http://www.archives.vendee.fr/Clefs-pour-la-recherche/Portail-communal;;Les archives des communes vendéennes;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHIVES|HISTOIRE;;Toute une vie ne suffit pas;Accès permanent;Collectivité territoriale;;;46.668618,-1.428296;46.668618;-1.428296;85000;150;Choisissez une commune et accédez aux principaux fonds numérisés, aux archives historiques et aux dictionnaires historiques de la Vendée;true;false;false;2022-06-20
2108;L'Onde Porteuse;7-9 Place Maréchal Fayolle;63000;Clermont-Ferrand;https://podcast.ausha.co/cartels;;Cartels;Audios;Parents / Éducateurs;AUDIO|RADIO|PODCASTS;ARCHITECTURE ET PATRIMOINE|ARTS DÉCORATIFS|DESIGN|MÉTIERS D’ART|ARTS NUMÉRIQUES|ARTS VISUELS|CINÉMA|DANSE|ÉDUCATION ARTISTIQUE ET CULTURELLE|LITTÉRATURE|SCIENCES HUMAINES|LANGUES|PEINTURE|PHOTOGRAPHIE|SCULPTURE|THÉÂTRE|SPECTACLES;;Toute une vie ne suffit pas;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;45.781097,3.079156;45.781097;3.079156;63000;150;De l’art, un mot, un face à face ! Avec érudition mais sans jamais aucune lourdeur, le critique d’art et directeur du FRAC Auvergne Jean-Charles Vergne croise les influences, convoque les artistes - classiques, pop, ou contemporains - et finit par transformer chacune des œuvres d’art qu’il nous fait croiser en miroir. Cartels est produit et édité par l’association l’Onde Porteuse, dans la perspective du lancement, en 2020, de la radio Le Chantier. Ce programme, offrant un regard original sur notre rapport à l’art, est le premier d’une longue série de podcasts destinés à rejoindre en temps utile la grille de programme de cette radio unique en son genre. Cartels est disponible sur toutes les plateformes d’écoute et sur www.lechantier.radio. Production : Le Chantier / L’Onde Porteuse Auteur : Jean-Charles Vergne Réalisation, mixage et design sonore : Benoît Bouscarel Présentation : Lolita Barse;true;false;false;2025-04-29
